Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,911,-1,N/A,,911,,1301,1301,,0
H1,2008,2008,2008,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1740,-1,N/A,,1740,,15516,15516,,0
H1,2008,2008,2008,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,61,-1,N/A,,61,,405,405,,0
H1,2008,2008,2008,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1679,-1,N/A,,1679,,15111,15111,,0
H1,2008,2008,2008,6,1,0,RX,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,52,-1,N/A,,52,,1280,,,0
H1,2008,2008,2008,6,1,0,RX,670,Saint Vincent and the Grenadines,VCT,659,Saint Kitts and Nevis,KNA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,52,-1,N/A,,52,,1280,,,0
H1,2008,2008,2008,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,52,-1,N/A,,52,,1280,,1280,0
H1,2008,2008,2008,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,659,Saint Kitts and Nevis,KNA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,52,-1,N/A,,52,,1280,,1280,0
H3,2009,2009,2009,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,959,-1,N/A,,959,,5963,5963,,0
H3,2009,2009,2009,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1,-1,N/A,,1,,12,12,,0
H3,2009,2009,2009,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,10,-1,N/A,,10,,67,67,,0
H3,2009,2009,2009,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,948,-1,N/A,,948,,5883,5883,,0
H3,2010,2010,2010,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3296,-1,N/A,,3296,,88950,88950,,0
H3,2010,2010,2010,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,12,-1,N/A,,12,,374,374,,0
H3,2010,2010,2010,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,120,-1,N/A,,120,,464,464,,0
H3,2010,2010,2010,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5,-1,N/A,,5,,168,168,,0
H3,2010,2010,2010,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3159,-1,N/A,,3159,,87944,87944,,0
H3,2011,2011,2011,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2074,-1,N/A,,2074,,74271,74271,,0
H3,2011,2011,2011,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5,-1,N/A,,5,,18,18,,0
H3,2011,2011,2011,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,87,-1,N/A,,87,,2976,2976,,0
H3,2011,2011,2011,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1,-1,N/A,,1,,259,259,,0
H3,2011,2011,2011,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1982,-1,N/A,,1982,,71017,71017,,0
H3,2012,2012,2012,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,11294,-1,N/A,,11294,,114955,114955,,0
H3,2012,2012,2012,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,307,-1,N/A,,307,,252,252,,0
H3,2012,2012,2012,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,11,-1,N/A,,11,,837,837,,0
H3,2012,2012,2012,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,13,-1,N/A,,13,,275,275,,0
H3,2012,2012,2012,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1,-1,N/A,,1,,15,15,,0
H3,2012,2012,2012,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,10961,-1,N/A,,10961,,113577,113577,,0
H3,2013,2013,2013,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2627,8,kg,2627.15,2627,,56856,56856.336,,0
H3,2013,2013,2013,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,105,8,kg,105,105,,82,82.296,,0
H3,2013,2013,2013,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2522,8,kg,2522.15,2522,,56774,56774.04,,0
H3,2014,2014,2014,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,735,8,kg,735.04,735,,6263,6263.194,,0
H3,2014,2014,2014,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2,8,kg,2,2,,314,314.415,,0
H3,2014,2014,2014,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5,8,kg,5.52,5,,156,156.378,,0
H3,2014,2014,2014,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,727,8,kg,727.52,727,,5792,5792.402,,0
H3,2015,2015,2015,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4298,8,kg,4298.29,4298,,115669,115669.277,,0
H3,2015,2015,2015,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1323,8,kg,1323,1323,,36511,36511.486,,0
H3,2015,2015,2015,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,61,8,kg,61.6,61,,1858,1858.394,,0
H3,2015,2015,2015,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,117,8,kg,117,117,,2375,2375.701,,0
H3,2015,2015,2015,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,21,8,kg,21.03,21,,404,404.644,,0
H3,2015,2015,2015,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3,8,kg,3.36,3,,60,60.063,,0
H3,2015,2015,2015,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,647,8,kg,647.1,647,,42142,42142.691,,0
H3,2015,2015,2015,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2125,8,kg,2125.2,2125,,32316,32316.297,,0
H3,2016,2016,2016,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9963,8,kg,9963.75,9963,,65484,65484.546,,0
H3,2016,2016,2016,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5,8,kg,5,5,,139,139.5,,0
H3,2016,2016,2016,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,60,8,kg,60,60,,156,156.118,,0
H3,2016,2016,2016,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1000,8,kg,1000.89,1000,,14720,14720.226,,0
H3,2016,2016,2016,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,8,8,kg,8,8,,53,53.074,,0
H3,2016,2016,2016,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1500,8,kg,1500,1500,,43950,43950.026,,0
H3,2016,2016,2016,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7389,8,kg,7389.86,7389,,6465,6465.601,,0
H3,2017,2017,2017,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5296,8,kg,5296.36,5296,0,92513,92513.278,,0
H3,2017,2017,2017,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7,8,kg,7,7,0,166,166.863,,0
H3,2017,2017,2017,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,622,8,kg,622.58,622,0,10146,10146.816,,0
H3,2017,2017,2017,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1361,8,kg,1361.25,1361,0,22679,22679.914,,0
H3,2017,2017,2017,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,125,8,kg,125.4,125,0,7022,7022.663,,0
H3,2017,2017,2017,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3180,8,kg,3180.13,3180,0,52497,52497.022,,0
H3,2018,2018,2018,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,12541,8,kg,12541.81,12541,,159030,159030.122,,0
H3,2018,2018,2018,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,900,8,kg,900,900,,744,744.759,,0
H3,2018,2018,2018,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1,8,kg,1,1,,771,771.981,,0
H3,2018,2018,2018,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1000,8,kg,1000,1000,,4269,4269.288,,0
H3,2018,2018,2018,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5994,8,kg,5994.21,5994,,28379,28379.216,,0
H3,2018,2018,2018,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4646,8,kg,4646.6,4646,,124864,124864.879,,0
H3,2019,2019,2019,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1,8,kg,1,1,0,8,8.63,,0
H3,2019,2019,2019,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,11976,8,kg,11976.71,11976,0,44317,44317.83,,0
H3,2019,2019,2019,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,100,8,kg,100,100,0,603,603.77,,0
H3,2019,2019,2019,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,15221,8,kg,15221.12,15221,0,145027,145027.76,,0
H3,2019,2019,2019,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,459,8,kg,459.14,459,0,7945,7945.4,,0
H3,2019,2019,2019,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,34,8,kg,34,34,0,313,313.35,,0
H3,2019,2019,2019,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2650,8,kg,2650.27,2650,0,91838,91838.78,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,713,-1,N/A,,713,,5025,5025,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,707,-1,N/A,,707,,4792,4792,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,6,-1,N/A,,6,,233,233,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,4472,-1,N/A,,4472,,9674,9674,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,597,-1,N/A,,597,,5397,5397,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,3875,-1,N/A,,3875,,4277,4277,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,2069,-1,N/A,,2069,,20520,20520,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,1437,-1,N/A,,1437,,14384,14384,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,632,-1,N/A,,632,,6136,6136,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,812,-1,N/A,,812,,5660,5660,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,414,-1,N/A,,414,,4211,4211,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,398,-1,N/A,,398,,1449,1449,,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,1081,-1,N/A,,1081,,9058,9058,,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,980,-1,N/A,,980,,6315,6315,,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,101,-1,N/A,,101,,2743,2743,,0
H1,1999,1999,1999,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,3802,-1,N/A,,3802,,25147,25147,,0
H1,1999,1999,1999,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,16,-1,N/A,,16,,603,603,,0
H1,1999,1999,1999,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,3062,-1,N/A,,3062,,20679,20679,,0
H1,1999,1999,1999,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,660,-1,N/A,,660,,3761,3761,,0
H1,1999,1999,1999,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,64,-1,N/A,,64,,104,104,,0
H1,2000,2000,2000,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,230,-1,N/A,,230,,2774,2774,,0
