Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,2648,-1,N/A,,2648,,17897,17897,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,0,World,W00,702,Singapore,SGP,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,3,,175,175.757,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,0,World,W00,842,USA,USA,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,3,,200,200.479,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,1155,,67142,67142.055,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,36,Australia,AUS,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,1155,,67142,67142.055,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,3,,175,175.757,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,156,China,CHN,156,China,CHN,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,3,,175,175.757,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,41,,2393,2393.778,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,554,New Zealand,NZL,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,41,,2393,2393.778,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,3,,175,175.757,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,702,Singapore,SGP,702,Singapore,SGP,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,3,,175,175.757,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,3,,200,200.479,,0
H4,2018,2018,2018,6,1,0,M,882,Samoa,WSM,842,USA,USA,842,USA,USA,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,3,,200,200.479,,0
H4,2019,2019,2019,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,2,0,145,145.84,,6
H4,2019,2019,2019,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,0,2,0,145,145.84,,6
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,,,,8466,8466,,0
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,,,,3385,3385,,0
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,,,,1063,1063,,0
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,,,,2275,2275,,0
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,,,,693,693,,0
H1,2001,2001,2001,6,1,0,M,882,Samoa,WSM,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,,,,1050,1050,,0
H1,2001,2001,2001,6,1,0,X,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,,,,38,,38,0
H1,2001,2001,2001,6,1,0,X,882,Samoa,WSM,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,,,,38,,38,0
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,4552,-1,N/A,,456,,13794,13794,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,537,-1,N/A,,54,,1627,1627,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,585,-1,N/A,,59,,1773,1773,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,352,-1,N/A,,35,,1066,1066,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1588,-1,N/A,,159,,4811,4811,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,209,-1,N/A,,21,,633,633,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,348,-1,N/A,,35,,1055,1055,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,34,-1,N/A,,3,,102,102,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,846,-1,N/A,,85,,2562,2562,,6
H1,2002,2002,2002,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,54,-1,N/A,,5,,163,163,,6
H1,2002,2002,2002,6,1,0,X,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1897,-1,N/A,,101,,4754,,4754,6
H1,2002,2002,2002,6,1,0,X,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1893,-1,N/A,,101,,4745,,4745,6
H1,2002,2002,2002,6,1,0,X,882,Samoa,WSM,772,Tokelau,TKL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,4,-1,N/A,,,,9,,9,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3208,-1,N/A,,333,,11200,11200,,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,689,-1,N/A,,72,,2407,2407,,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,31,-1,N/A,,3,,107,107,,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,296,-1,N/A,,31,,1035,1035,,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,696,-1,N/A,,72,,2430,2430,,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,122,-1,N/A,,13,,428,428,,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1199,-1,N/A,,125,,4185,4185,,6
H1,2003,2003,2003,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,174,-1,N/A,,18,,607,607,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,4889,-1,N/A,,446,,16229,16229,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,16,American Samoa,ASM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3,-1,N/A,,,,10,10,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,638,-1,N/A,,58,,2117,2117,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,73,-1,N/A,,7,,241,241,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2570,-1,N/A,,234,,8530,8530,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,278,-1,N/A,,25,,921,921,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,186,-1,N/A,,17,,618,618,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,16,-1,N/A,,1,,53,53,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,870,-1,N/A,,79,,2887,2887,,6
H1,2004,2004,2004,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,256,-1,N/A,,23,,851,851,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3227,-1,N/A,,294,,10712,10712,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,449,-1,N/A,,41,,1489,1489,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,266,-1,N/A,,24,,882,882,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,810,-1,N/A,,74,,2689,2689,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1536,-1,N/A,,140,,5099,5099,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,47,-1,N/A,,4,,155,155,,6
H1,2005,2005,2005,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,120,-1,N/A,,11,,399,399,,6
H1,2005,2005,2005,6,1,0,X,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,7,-1,N/A,,,,18,,18,6
H1,2005,2005,2005,6,1,0,X,882,Samoa,WSM,16,American Samoa,ASM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,7,-1,N/A,,,,18,,18,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,4648,-1,N/A,,424,,15430,15430,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1120,-1,N/A,,102,,3719,3719,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,316,-1,N/A,,29,,1050,1050,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1164,-1,N/A,,106,,3862,3862,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,190,-1,N/A,,17,,629,629,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1164,-1,N/A,,106,,3864,3864,,6
H1,2006,2006,2006,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,694,-1,N/A,,63,,2305,2305,,6
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,396,,12639,12639,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,99,,3146,3146,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,9,,293,293,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,25,,808,808,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,3,,100,100,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,30,,970,970,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,52,,1648,1648,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,119,,3792,3792,,4
H1,2007,2007,2007,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,59,,1882,1882,,4
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,304,,10205,10205,,4
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,43,,1435,1435,,4
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,31,,1045,1045,,4
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,14,,459,459,,4
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2,,81,81,,4
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,44,,1470,1470,,4
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,17,,587,587,,4
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,105,,3529,3529,,4
H1,2008,2008,2008,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,48,,1599,1599,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,550,,22030,22030,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,101,,4039,4039,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,10,,390,390,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,4,,165,165,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,88,,3503,3503,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,82,,3278,3278,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,3,,105,105,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,62,,2500,2500,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,155,,6187,6187,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2,,62,62,,4
H3,2009,2009,2009,6,1,0,M,882,Samoa,WSM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,45,,1802,1802,,4
H3,2010,2010,2010,6,1,0,M,882,Samoa,WSM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,384,,14407,14407,,4
H3,2010,2010,2010,6,1,0,M,882,Samoa,WSM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,192,,7206,7206,,4
