Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,2000,2000,2000,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2813,-1,N/A,,18395,,9618,9618,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,4612,-1,N/A,,367,,14306,14306,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,218,-1,N/A,,30,,1168,1168,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,738,-1,N/A,,45,,1757,1757,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,10,-1,N/A,,,,18,18,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,96,-1,N/A,,32,,1232,1232,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,40,-1,N/A,,6,,242,242,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,616,-1,N/A,,166,,6452,6452,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,6,-1,N/A,,,,1,1,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,40,-1,N/A,,2,,72,72,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2848,-1,N/A,,86,,3363,3363,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,8482,-1,N/A,,454,,21224,21224,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,34,-1,N/A,,76,,3574,3574,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,5903,-1,N/A,,43,,2015,2015,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,12,-1,N/A,,4,,193,193,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,120,-1,N/A,,34,,1606,1606,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,416,-1,N/A,,35,,1623,1623,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,605,-1,N/A,,219,,10249,10249,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,20,-1,N/A,,6,,274,274,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1352,-1,N/A,,30,,1399,1399,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,20,-1,N/A,,6,,292,292,,4
H3,2012,2012,2012,6,1,0,RX,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,,,2,,,0
H3,2012,2012,2012,6,1,0,RX,776,Tonga,TON,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,,,2,,,0
H3,2012,2012,2012,6,1,0,X,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3,-1,N/A,,,,30,,30,0
H3,2012,2012,2012,6,1,0,X,776,Tonga,TON,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,,,2,,2,0
H3,2012,2012,2012,6,1,0,X,776,Tonga,TON,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,,,2,,2,0
H3,2012,2012,2012,6,1,0,X,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,,,26,,26,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,4794,-1,N/A,,181,,7959,7959,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,1,,39,39,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,64,-1,N/A,,15,,661,661,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,810,-1,N/A,,31,,1360,1360,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,10,-1,N/A,,3,,150,150,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3,-1,N/A,,1,,56,56,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,360,-1,N/A,,8,,346,346,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,12,-1,N/A,,1,,40,40,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3305,-1,N/A,,99,,4353,4353,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,24,-1,N/A,,1,,37,37,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,205,-1,N/A,,21,,917,917,,4
H3,2013,2013,2013,6,1,0,RX,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3,-1,N/A,,2,,102,,,4
H3,2013,2013,2013,6,1,0,RX,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,1,,67,,,4
H3,2013,2013,2013,6,1,0,RX,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2,-1,N/A,,1,,35,,,4
H3,2013,2013,2013,6,1,0,X,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3,-1,N/A,,2,,102,,102,4
H3,2013,2013,2013,6,1,0,X,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,1,,67,,67,4
H3,2013,2013,2013,6,1,0,X,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2,-1,N/A,,1,,35,,35,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,18686,-1,N/A,,421,,16196,16196,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,143,-1,N/A,,15,,567,567,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,12985,-1,N/A,,165,,6357,6357,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,213,-1,N/A,,23,,869,869,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,3,-1,N/A,,4,,151,151,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,72,-1,N/A,,14,,553,553,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,4759,-1,N/A,,186,,7166,7166,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,2,,70,70,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,510,-1,N/A,,12,,464,464,,4
H4,2014,2014,2014,6,1,0,X,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2,-1,N/A,,1,,100,,100,4
H4,2014,2014,2014,6,1,0,X,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,,,5,,5,4
H4,2014,2014,2014,6,1,0,X,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,1,-1,N/A,,1,,94,,94,4
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,3,-1,N/A,,3,,306,306,,6
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,3,-1,N/A,,3,,306,306,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,0,-1,N/A,,,,14,14,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,0,-1,N/A,,,,14,14,,6
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,12,-1,N/A,,12,,1084,1084,,6
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,12,-1,N/A,,12,,1084,1084,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,1598,1598,,0
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,20,20,,0
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,1577,1577,,0
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,3668,3668,,0
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,114,114,,0
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,3553,3553,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,2661,2661,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,187,187,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,1980,1980,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,302,302,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,45,45,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",-1,N/A,,-1,N/A,,,,147,147,,0
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,43,-1,N/A,,43,,3879,3879,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,0,-1,N/A,,,,38,38,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,43,-1,N/A,,43,,3841,3841,,6
H0,2000,2000,2000,4,0,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,132,-1,N/A,,132,,5370,5370,,6
H0,2000,2000,2000,4,0,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,,1,,24,24,,6
H0,2000,2000,2000,4,0,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,131,-1,N/A,,131,,5326,5326,,6
H0,2000,2000,2000,4,0,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,,1,,20,20,,6
H0,2001,2001,2001,4,0,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,347,-1,N/A,,347,,13225,13225,,6
H0,2001,2001,2001,4,0,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,16,-1,N/A,,16,,597,597,,6
H0,2001,2001,2001,4,0,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,60,60,,6
H0,2001,2001,2001,4,0,0,M,776,Tonga,TON,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,319,-1,N/A,,319,,12178,12178,,6
H0,2001,2001,2001,4,0,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,-1,N/A,,10,,371,371,,6
H0,2001,2001,2001,4,0,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,19,19,,6
H0,2002,2002,2002,4,0,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,28,-1,N/A,,28,,1142,1142,,6
H0,2002,2002,2002,4,0,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,28,-1,N/A,,28,,1138,1138,,6
