Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1994,1994,1994,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,9855,-1,N/A,,9855,,10773,10773,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,384,Côte d'Ivoire,CIV,C01,Clearance for home use,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,15,8,kg,15,15,,1489,1489.477,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,410,Rep. of Korea,KOR,C01,Clearance for home use,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,40258,8,kg,40258,40258,,587662,587662.888,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C01,Clearance for home use,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3424,8,kg,3424,3424,,30991,30991.513,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,276,Germany,DEU,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2386,8,kg,2386,2386,,328025,328025.823,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,699,India,IND,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,20565,8,kg,20565,20565,,470495,470495.23,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,204,Benin,BEN,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,724,8,kg,724,724,,4204,4204.766,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,380,Italy,ITA,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,68,8,kg,68,68,,4360,4360.614,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,710,South Africa,ZAF,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,479,8,kg,479,479,,32054,32054.207,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,528,Netherlands,NLD,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2388,8,kg,2388,2388,,343484,343484.463,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,384,Côte d'Ivoire,CIV,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,15,8,kg,15,15,,1489,1489.477,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,208,Denmark,DNK,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1641,8,kg,1641,1641,,104386,104386.385,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,76,Brazil,BRA,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,607,8,kg,607,607,,136121,136121.192,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,344,"China, Hong Kong SAR",HKG,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,28484,8,kg,28484,28484,,27126,27126.444,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,392,Japan,JPN,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,971,8,kg,971,971,,403247,403247.109,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,410,Rep. of Korea,KOR,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,49765,8,kg,49765,49765,,1058769,1058769.206,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,458,Malaysia,MYS,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16,8,kg,16,16,,5011,5011.242,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,579,Norway,NOR,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10,8,kg,10,10,,7310,7310.429,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,752,Sweden,SWE,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,90,8,kg,90,90,,1348,1348.058,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,56,Belgium,BEL,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2260,8,kg,2260,2260,,97348,97348.299,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,156,China,CHN,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6715,8,kg,6715,6715,,10232,10232.642,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C01,Clearance for home use,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5335,8,kg,5335,5335,,388104,388104.19,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3424,8,kg,3424,3424,,30991,30991.513,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,156,China,CHN,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6691,8,kg,6691,6691,,5088,5088.627,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,56,Belgium,BEL,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1455,8,kg,1455,1455,,10145,10145.025,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,276,Germany,DEU,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1918,8,kg,1918,1918,,2050,2050.036,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,699,India,IND,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,12240,8,kg,12240,12240,,240196,240196.593,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,208,Denmark,DNK,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,8,kg,8,8,,1174,1174.232,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,344,"China, Hong Kong SAR",HKG,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,28484,8,kg,28484,28484,,27126,27126.444,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,384,Côte d'Ivoire,CIV,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,15,8,kg,15,15,,1489,1489.477,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,410,Rep. of Korea,KOR,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,40258,8,kg,40258,40258,,587662,587662.888,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,204,Benin,BEN,C00,All CPCs,3200,Road,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,724,8,kg,724,724,,4204,4204.766,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,56,Belgium,BEL,C00,All CPCs,9900,Other,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,496,8,kg,496,496,,67142,67142.877,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,76,Brazil,BRA,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,607,8,kg,607,607,,136121,136121.192,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,208,Denmark,DNK,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1633,8,kg,1633,1633,,103212,103212.154,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,380,Italy,ITA,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,68,8,kg,68,68,,4360,4360.614,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,392,Japan,JPN,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,971,8,kg,971,971,,403247,403247.109,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,410,Rep. of Korea,KOR,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9507,8,kg,9507,9507,,471106,471106.317,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,458,Malaysia,MYS,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16,8,kg,16,16,,5011,5011.242,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,528,Netherlands,NLD,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2388,8,kg,2388,2388,,343484,343484.463,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,579,Norway,NOR,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10,8,kg,10,10,,7310,7310.429,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,699,India,IND,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8325,8,kg,8325,8325,,230298,230298.637,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,710,South Africa,ZAF,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,479,8,kg,479,479,,32054,32054.207,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,752,Sweden,SWE,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,90,8,kg,90,90,,1348,1348.058,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,156,China,CHN,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,24,8,kg,24,24,,5144,5144.016,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,56,Belgium,BEL,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,309,8,kg,309,309,,20060,20060.397,,0
H4,2015,2015,2015,6,1,0,M,768,Togo,TGO,0,World,W00,276,Germany,DEU,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,468,8,kg,468,468,,325975,325975.787,,0
