Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2007,2007,2007,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,136519,-1,N/A,,113358,,97810,97810,,6
H3,2007,2007,2007,6,1,0,M,275,State of Palestine,PSE,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2634,-1,N/A,,2634,,12100,12100,,6
H3,2007,2007,2007,6,1,0,RX,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5360,-1,N/A,,5360,,29920,,,6
H3,2007,2007,2007,6,1,0,RX,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5360,-1,N/A,,5360,,29920,,,6
H3,2007,2007,2007,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5360,-1,N/A,,5360,,29920,,29920,6
H3,2007,2007,2007,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5360,-1,N/A,,5360,,29920,,29920,6
H3,2008,2008,2008,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,579,-1,N/A,,579,,2838,2838,,6
H3,2008,2008,2008,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,579,-1,N/A,,579,,2838,2838,,6
H3,2008,2008,2008,6,1,0,RX,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4624,-1,N/A,,4624,,30244,,,6
H3,2008,2008,2008,6,1,0,RX,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4624,-1,N/A,,4624,,30244,,,6
H3,2008,2008,2008,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4624,-1,N/A,,4624,,30244,,30244,6
H3,2008,2008,2008,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4624,-1,N/A,,4624,,30244,,30244,6
H3,2009,2009,2009,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4680,-1,N/A,,4680,,26295,26295,,6
H3,2009,2009,2009,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4680,-1,N/A,,4680,,26295,26295,,6
H3,2010,2010,2010,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2312,-1,N/A,,2312,,13199,13199,,6
H3,2010,2010,2010,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2312,-1,N/A,,2312,,13199,13199,,6
H3,2010,2010,2010,6,1,0,RX,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2449,-1,N/A,,2449,,17203,,,6
H3,2010,2010,2010,6,1,0,RX,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2449,-1,N/A,,2449,,17203,,,6
H3,2010,2010,2010,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2449,-1,N/A,,2449,,17203,,17203,6
H3,2010,2010,2010,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2449,-1,N/A,,2449,,17203,,17203,6
H3,2011,2011,2011,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,536,-1,N/A,,536,,3324,3324,,6
H3,2011,2011,2011,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,536,-1,N/A,,536,,3324,3324,,6
H3,2011,2011,2011,6,1,0,RX,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",-1,N/A,,-1,N/A,,,,27643,,,0
H3,2011,2011,2011,6,1,0,RX,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",-1,N/A,,-1,N/A,,,,27643,,,0
H3,2011,2011,2011,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",-1,N/A,,-1,N/A,,,,27643,,27643,0
H3,2011,2011,2011,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",-1,N/A,,-1,N/A,,,,27643,,27643,0
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2068,-1,N/A,,2068,,15786,15786,,6
H3,2012,2012,2012,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2068,-1,N/A,,2068,,15786,15786,,6
H3,2012,2012,2012,6,1,0,RX,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5309,-1,N/A,,5309,,43494,,,6
H3,2012,2012,2012,6,1,0,RX,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5309,-1,N/A,,5309,,43494,,,6
H3,2012,2012,2012,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5309,-1,N/A,,5309,,43494,,43494,6
H3,2012,2012,2012,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5309,-1,N/A,,5309,,43494,,43494,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1499,-1,N/A,,1499,,11407,11407,,6
H3,2013,2013,2013,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1499,-1,N/A,,1499,,11407,11407,,6
H3,2013,2013,2013,6,1,0,RX,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4829,-1,N/A,,4829,,40358,,,6
H3,2013,2013,2013,6,1,0,RX,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4829,-1,N/A,,4829,,40358,,,6
H3,2013,2013,2013,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4829,-1,N/A,,4829,,40358,,40358,6
H3,2013,2013,2013,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4829,-1,N/A,,4829,,40358,,40358,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5925,-1,N/A,,5925,,44948,44948,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2202,-1,N/A,,2202,,16707,16707,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2822,-1,N/A,,2822,,21410,21410,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,842,-1,N/A,,842,,6385,6385,,6
H3,2014,2014,2014,6,1,0,M,275,State of Palestine,PSE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,59,-1,N/A,,59,,446,446,,6
H3,2014,2014,2014,6,1,0,RX,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2660,-1,N/A,,2660,,24006,,,6
H3,2014,2014,2014,6,1,0,RX,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2660,-1,N/A,,2660,,24006,,,6
H3,2014,2014,2014,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2660,-1,N/A,,2660,,24006,,24006,6
H3,2014,2014,2014,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2660,-1,N/A,,2660,,24006,,24006,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,12106,-1,N/A,,12106,,88605,88605,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2118,-1,N/A,,2118,,15500,15500,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,448,-1,N/A,,448,,3276,3276,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,8,-1,N/A,,8,,62,62,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2344,-1,N/A,,2344,,17153,17153,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2085,-1,N/A,,2085,,15262,15262,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2718,-1,N/A,,2718,,19893,19893,,6
H4,2015,2015,2015,6,1,0,M,275,State of Palestine,PSE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2385,-1,N/A,,2385,,17459,17459,,6
H4,2015,2015,2015,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2329,-1,N/A,,2329,,19423,,19423,6
H4,2015,2015,2015,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2329,-1,N/A,,2329,,19423,,19423,6
H4,2016,2016,2016,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,12088,-1,N/A,,12088,,77690,77690,,6
H4,2016,2016,2016,6,1,0,M,275,State of Palestine,PSE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,206,-1,N/A,,206,,1323,1323,,6
H4,2016,2016,2016,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4639,-1,N/A,,4639,,29815,29815,,6
H4,2016,2016,2016,6,1,0,M,275,State of Palestine,PSE,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7243,-1,N/A,,7243,,46551,46551,,6
H4,2016,2016,2016,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7239,-1,N/A,,7239,,43976,,43976,6
H4,2016,2016,2016,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7239,-1,N/A,,7239,,43976,,43976,6
H4,2017,2017,2017,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,13235,-1,N/A,0,13235,,79568,79568.067,,0
H4,2017,2017,2017,6,1,0,M,275,State of Palestine,PSE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,243,-1,N/A,0,243,,1466,1466.544,,0
H4,2017,2017,2017,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2689,-1,N/A,0,2689,,16168,16168.097,,0
H4,2017,2017,2017,6,1,0,M,275,State of Palestine,PSE,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,20,-1,N/A,0,20,,125,125.763,,0
H4,2017,2017,2017,6,1,0,M,275,State of Palestine,PSE,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,8294,-1,N/A,0,8294,,49863,49863.345,,0
H4,2017,2017,2017,6,1,0,M,275,State of Palestine,PSE,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,61,-1,N/A,0,61,,367,367.504,,0
H4,2017,2017,2017,6,1,0,M,275,State of Palestine,PSE,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1925,-1,N/A,0,1925,,11576,11576.813,,0
H4,2017,2017,2017,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,18775,-1,N/A,0,18775,,138422,,138422.076,0
H4,2017,2017,2017,6,1,0,X,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,18775,-1,N/A,0,18775,,138422,,138422.076,0
H4,2018,2018,2018,6,1,0,M,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,37222,-1,N/A,0,37222,,238640,238640.429,,0
H4,2018,2018,2018,6,1,0,M,275,State of Palestine,PSE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,5436,-1,N/A,0,5436,,34851,34851.706,,0
H4,2018,2018,2018,6,1,0,M,275,State of Palestine,PSE,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,239,-1,N/A,0,239,,1532,1532.806,,0
H4,2018,2018,2018,6,1,0,M,275,State of Palestine,PSE,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9145,-1,N/A,0,9145,,58633,58633.808,,0
H4,2018,2018,2018,6,1,0,M,275,State of Palestine,PSE,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,11282,-1,N/A,0,11282,,72331,72331.07,,0
H4,2018,2018,2018,6,1,0,M,275,State of Palestine,PSE,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9633,-1,N/A,0,9633,,61761,61761.093,,0
H4,2018,2018,2018,6,1,0,M,275,State of Palestine,PSE,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1486,-1,N/A,0,1486,,9529,9529.945,,0
H4,2018,2018,2018,6,1,0,X,275,State of Palestine,PSE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,19007,-1,N/A,0,19007,,155087,,155087.666,0
