Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1995,1995,1995,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,671,-1,N/A,,671,,3520,3520,,0
H4,2013,2013,2013,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,80231,-1,N/A,,80231,,852595,,852595,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,177363,-1,N/A,,177363,,1153589,1153589,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,37361,-1,N/A,,37361,,209284,209284,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,121945,-1,N/A,,121945,,868471,868471,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,3623,-1,N/A,,3623,,50694,50694,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,3000,-1,N/A,,3000,,10000,10000,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,6827,-1,N/A,,6827,,6022,6022,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,4246,-1,N/A,,4246,,6727,6727,,0
H4,2013,2013,2013,6,1,0,M,591,Panama,PAN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,361,-1,N/A,,361,,2391,2391,,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,1830,-1,N/A,,1830,,1908,,1908,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,425,-1,N/A,,425,,4694,,4694,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,24,-1,N/A,,24,,1329,,1329,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,659,Saint Kitts and Nevis,KNA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,9,-1,N/A,,9,,121,,121,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,4,-1,N/A,,4,,70,,70,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,135,-1,N/A,,135,,1700,,1700,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,837,Bunkers,X1 ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,248,-1,N/A,,248,,1848,,1848,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,8,-1,N/A,,8,,111,,111,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,740,Suriname,SUR,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,60,-1,N/A,,60,,1500,,1500,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,100,-1,N/A,,100,,400,,400,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,84,Belize,BLZ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,67,-1,N/A,,67,,569,,569,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,5,-1,N/A,,5,,400,,400,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,93,-1,N/A,,93,,547,,547,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,533,Aruba,ABW,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,35,-1,N/A,,35,,625,,625,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,30,-1,N/A,,30,,405,,405,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,192,-1,N/A,,192,,306,,306,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,197,-1,N/A,,197,,3407,,3407,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,241,-1,N/A,,241,,2230,,2230,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,70492,-1,N/A,,70492,,648873,,648873,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,19160,-1,N/A,,19160,,212256,,212256,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,285,-1,N/A,,285,,1150,,1150,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,37,-1,N/A,,37,,440,,440,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,302,-1,N/A,,302,,1676,,1676,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,1116,-1,N/A,,1116,,17719,,17719,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,277,-1,N/A,,277,,4865,,4865,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,1453,-1,N/A,,1453,,12105,,12105,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,326,-1,N/A,,326,,4744,,4744,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,5150,-1,N/A,,5150,,20419,,20419,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,24413,-1,N/A,,24413,,122095,,122095,0
H4,2014,2014,2014,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,126714,-1,N/A,,126714,,1068512,,1068512,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,139658,-1,N/A,,139658,,822946,822946,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,42782,-1,N/A,,42782,,156585,156585,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,92756,-1,N/A,,92756,,639760,639760,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,36,-1,N/A,,36,,360,360,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,1,-1,N/A,,1,,111,111,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,549,-1,N/A,,549,,1241,1241,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,367,-1,N/A,,367,,4690,4690,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,111,-1,N/A,,111,,2109,2109,,0
H4,2014,2014,2014,6,1,0,M,591,Panama,PAN,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,3056,-1,N/A,,3056,,18090,18090,,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,444,-1,N/A,,444,,1875,,1875,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,659,Saint Kitts and Nevis,KNA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,31,-1,N/A,,31,,630,,630,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,308,-1,N/A,,308,,616,,616,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,837,Bunkers,X1 ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,39,-1,N/A,,39,,1020,,1020,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,600,Paraguay,PRY,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,140,-1,N/A,,140,,2011,,2011,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,21,-1,N/A,,21,,277,,277,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,740,Suriname,SUR,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,103,-1,N/A,,103,,3158,,3158,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,1305,-1,N/A,,1305,,3280,,3280,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,84,Belize,BLZ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,28,-1,N/A,,28,,372,,372,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,26,-1,N/A,,26,,557,,557,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,1108,-1,N/A,,1108,,23738,,23738,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,222,-1,N/A,,222,,230,,230,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,16,-1,N/A,,16,,240,,240,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,1975,-1,N/A,,1975,,14909,,14909,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,335,-1,N/A,,335,,2459,,2459,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,1281,-1,N/A,,1281,,17527,,17527,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,189,-1,N/A,,189,,1682,,1682,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,217,-1,N/A,,217,,1435,,1435,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,2697,-1,N/A,,2697,,4585,,4585,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,25,-1,N/A,,25,,526,,526,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,2325,-1,N/A,,2325,,22537,,22537,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,8477,-1,N/A,,8477,,44610,,44610,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,22807,-1,N/A,,22807,,130411,,130411,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,27482,-1,N/A,,27482,,98766,,98766,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,19934,-1,N/A,,19934,,69626,,69626,0
H4,2015,2015,2015,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,91535,-1,N/A,,91535,,447077,,447077,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,346031,-1,N/A,,346031,,1370536,1370536,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,37303,-1,N/A,,37303,,243226,243226,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,33354,-1,N/A,,33354,,145935,145935,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,63,-1,N/A,,63,,69,69,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,259267,-1,N/A,,259267,,938045,938045,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,41,-1,N/A,,41,,388,388,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,615,-1,N/A,,615,,8859,8859,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,15299,-1,N/A,,15299,,33125,33125,,0
H4,2015,2015,2015,6,1,0,M,591,Panama,PAN,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,89,-1,N/A,,89,,889,889,,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,5331,-1,N/A,,5331,,34565,,34565,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,659,Saint Kitts and Nevis,KNA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,10,-1,N/A,,10,,121,,121,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,670,Saint Vincent and the Grenadines,VCT,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,26,-1,N/A,,26,,200,,200,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,9,-1,N/A,,9,,112,,112,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,234,-1,N/A,,234,,3050,,3050,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,65,-1,N/A,,65,,1485,,1485,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,636,-1,N/A,,636,,6522,,6522,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,84,Belize,BLZ,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,57,-1,N/A,,57,,666,,666,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,836,-1,N/A,,836,,6970,,6970,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,533,Aruba,ABW,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,436,-1,N/A,,436,,1749,,1749,0
H4,2016,2016,2016,6,1,0,X,591,Panama,PAN,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,481850,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",8,kg,41,-1,N/A,,41,,769,,769,0
