Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,178171,-1,N/A,,178171,,248105,248105,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,48427,,702132,702132,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,16000,,201772,201772,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,141,,1565,1565,,0
H1,2000,2000,2000,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,16201,,317252,317252,,0
H1,2001,2001,2001,6,1,0,X,862,Venezuela,VEN,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,0,-1,N/A,,5,,162,,162,2
H1,2001,2001,2001,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,31,-1,N/A,,702,,62000,,62000,2
H1,2001,2001,2001,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,31,-1,N/A,,707,,62162,,62162,2
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,583,,23150,23150,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,189,,7494,7494,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,208,,2143,2143,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,629,,10691,10691,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,8818,,81041,81041,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,225,,8727,8727,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,2398,,38015,38015,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,405,,2036,2036,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,2605,,19182,19182,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,51107,,642365,642365,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,843,,11517,11517,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,1061,,15594,15594,,0
H1,2001,2001,2001,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,33143,,422775,422775,,0
H1,2002,2002,2002,6,1,0,X,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,1,-1,N/A,,400,,1950,,1950,2
H1,2002,2002,2002,6,1,0,X,862,Venezuela,VEN,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,3,-1,N/A,,2528,,4200,,4200,2
H1,2002,2002,2002,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,4,-1,N/A,,2928,,6150,,6150,2
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,90,,12268,12268,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,1132,,16405,16405,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,190,,10229,10229,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,1038,,37714,37714,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,81,,1202,1202,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,4288,,45049,45049,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,200,,2892,2892,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,4247,,41660,41660,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,1114,,7888,7888,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,152,,2817,2817,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,551,,59867,59867,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,18995,,236091,236091,,0
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,4811,,298376,298376,,4
H1,2002,2002,2002,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,36889,,772458,772458,,4
H1,2003,2003,2003,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,228,-1,N/A,,46214,,482264,482264,,2
H1,2003,2003,2003,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,14,-1,N/A,,5314,,29101,29101,,2
H1,2003,2003,2003,6,1,0,M,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,0,-1,N/A,,6,,200,200,,2
H1,2003,2003,2003,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,2,-1,N/A,,204,,4594,4594,,2
H1,2003,2003,2003,6,1,0,M,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,4,-1,N/A,,93,,9320,9320,,2
H1,2003,2003,2003,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,1,-1,N/A,,147,,1941,1941,,2
H1,2003,2003,2003,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,14,-1,N/A,,2464,,29787,29787,,2
H1,2003,2003,2003,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,74,-1,N/A,,34580,,156650,156650,,2
H1,2003,2003,2003,6,1,0,M,862,Venezuela,VEN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,5,-1,N/A,,668,,9680,9680,,2
H1,2003,2003,2003,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,114,-1,N/A,,2738,,240991,240991,,2
H1,2003,2003,2003,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,1,-1,N/A,,204,,785,,785,2
H1,2003,2003,2003,6,1,0,X,862,Venezuela,VEN,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,1,-1,N/A,,204,,785,,785,2
H1,2004,2004,2004,6,1,0,X,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,73,-1,N/A,,323,,132000,,132000,2
H1,2004,2004,2004,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,73,-1,N/A,,323,,132000,,132000,2
H1,2004,2004,2004,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,83,-1,N/A,,8674,,271202,271202,,2
H1,2004,2004,2004,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,225,-1,N/A,,35854,,731541,731541,,2
H1,2004,2004,2004,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,104,-1,N/A,,23296,,337982,337982,,2
H1,2004,2004,2004,6,1,0,M,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,10,-1,N/A,,353,,32089,32089,,2
H1,2004,2004,2004,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,20,-1,N/A,,2886,,66482,66482,,2
H1,2004,2004,2004,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,3,-1,N/A,,238,,10950,10950,,2
H1,2004,2004,2004,6,1,0,M,862,Venezuela,VEN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,2,-1,N/A,,50,,5324,5324,,2
H1,2004,2004,2004,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,2,-1,N/A,,289,,5994,5994,,2
H1,2004,2004,2004,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,0,-1,N/A,,68,,1518,1518,,2
H1,2005,2005,2005,6,1,0,X,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,0,-1,N/A,,2,,100,,100,2
H1,2005,2005,2005,6,1,0,X,862,Venezuela,VEN,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,19,-1,N/A,,360,,34756,,34756,2
H1,2005,2005,2005,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,19,-1,N/A,,360,,33475,,33475,2
H1,2005,2005,2005,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,38,-1,N/A,,722,,68331,,68331,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,134,-1,N/A,,8204,,435734,435734,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,27,-1,N/A,,3711,,86593,86593,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,296,-1,N/A,,38474,,963324,963324,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,37,-1,N/A,,5000,,120030,120030,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,40,-1,N/A,,15774,,130387,130387,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,23,-1,N/A,,1248,,73704,73704,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,14,-1,N/A,,1549,,45123,45123,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,8,-1,N/A,,1962,,25143,25143,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,5,-1,N/A,,148,,15201,15201,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,5,-1,N/A,,358,,17015,17015,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,3,-1,N/A,,282,,8200,8200,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,1,-1,N/A,,70,,1856,1856,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,1,-1,N/A,,168,,4338,4338,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,451,-1,N/A,,53190,,1467366,1467366,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,36,-1,N/A,,3137,,115835,115835,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,36,-1,N/A,,8611,,116508,116508,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,5,-1,N/A,,172,,15782,15782,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,68,-1,N/A,,14836,,219854,219854,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,1,-1,N/A,,80,,2390,2390,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,16,-1,N/A,,986,,53218,53218,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,0,-1,N/A,,224,,508,508,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,4,-1,N/A,,339,,14594,14594,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,14,-1,N/A,,1133,,44333,44333,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,0,-1,N/A,,14,,70,70,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,44,-1,N/A,,3456,,144642,144642,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,92,-1,N/A,,3110,,299365,299365,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,135,-1,N/A,,17092,,440267,440267,,2
H2,2006,2006,2006,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,0,-1,N/A,,81,,210,,210,2
H2,2006,2006,2006,6,1,0,X,862,Venezuela,VEN,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,0,-1,N/A,,81,,210,,210,2
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,92540,,5359684,5359684,,0
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,,-1,N/A,,12047,,290372,290372,,0
