Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1995,1995,1995,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,153,-1,N/A,,,,963,963,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,27,-1,N/A,,,,4370,4370,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,18,-1,N/A,,,,3188,3188,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,8579,-1,N/A,,,,55460,55460,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,14,-1,N/A,,,,5222,5222,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,6031,-1,N/A,,,,14234,14234,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,2459,-1,N/A,,,,25855,25855,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,2653,-1,N/A,,,,2590,2590,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,924,-1,N/A,,,,2493,2493,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,5996,-1,N/A,,,,31630,31630,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,217,-1,N/A,,,,18691,18691,,0
H0,1995,1995,1995,4,0,0,M,462,Maldives,MDV,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,334,-1,N/A,,,,578,578,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,79172,-1,N/A,,,,589005,589005,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,3663,-1,N/A,,,,13393,13393,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,32,-1,N/A,,,,3805,3805,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,11,-1,N/A,,,,592,592,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,329,-1,N/A,,,,6194,6194,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,75,-1,N/A,,,,2346,2346,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,645,-1,N/A,,,,15763,15763,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,10761,-1,N/A,,,,85402,85402,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,20497,-1,N/A,,,,182397,182397,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,86,-1,N/A,,,,7708,7708,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,366,-1,N/A,,,,1072,1072,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,21848,-1,N/A,,,,101971,101971,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,861,-1,N/A,,,,2170,2170,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,1682,-1,N/A,,,,31543,31543,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,1559,-1,N/A,,,,9685,9685,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,5107,-1,N/A,,,,28636,28636,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,600,-1,N/A,,,,1420,1420,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,1417,-1,N/A,,,,1180,1180,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,2366,-1,N/A,,,,10364,10364,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,7230,-1,N/A,,,,82995,82995,,0
H0,1996,1996,1996,4,0,0,M,462,Maldives,MDV,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,37,-1,N/A,,,,369,369,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,72128,-1,N/A,,,,555443,555443,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,2162,-1,N/A,,,,7899,7899,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,543,-1,N/A,,,,6864,6864,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,607,-1,N/A,,,,9710,9710,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,7,-1,N/A,,,,656,656,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,3962,-1,N/A,,,,47454,47454,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,13146,-1,N/A,,,,212620,212620,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,20232,-1,N/A,,,,84892,84892,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,111,-1,N/A,,,,735,735,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,2088,-1,N/A,,,,18698,18698,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,579,-1,N/A,,,,2709,2709,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,4124,-1,N/A,,,,3290,3290,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,9732,-1,N/A,,,,24721,24721,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,711,-1,N/A,,,,859,859,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,1264,-1,N/A,,,,20995,20995,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,4731,-1,N/A,,,,53110,53110,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,7407,-1,N/A,,,,58947,58947,,0
H1,1997,1997,1997,4,0,0,M,462,Maldives,MDV,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,5,u,722,-1,N/A,,,,1284,1284,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,86470,-1,N/A,,86470,,520433,520433,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,20,-1,N/A,,20,,502,502,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3937,-1,N/A,,3937,,28808,28808,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,132,-1,N/A,,132,,3700,3700,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,230,-1,N/A,,230,,1811,1811,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1187,-1,N/A,,1187,,24203,24203,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8000,-1,N/A,,8000,,119765,119765,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,11937,-1,N/A,,11937,,119423,119423,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2062,-1,N/A,,2062,,8173,8173,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,21902,-1,N/A,,21902,,54311,54311,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,4772,4772,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,316,-1,N/A,,316,,3673,3673,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2000,-1,N/A,,2000,,19355,19355,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,15562,-1,N/A,,15562,,57432,57432,,0
H1,1998,1998,1998,4,0,0,M,462,Maldives,MDV,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2875,-1,N/A,,2875,,3595,3595,,0
